"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2009,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",2,23,"698.14","2094.44",3,1,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Atividades Financeiras","Atividades de Serviços Financeiros","Serviços financeiros",3,42,"1512.5",6050,4,1,"66193","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2009,"Alojamento e Alimentação","Alojamento","Hotéis e similares",17,35,"759.6","85075.45",112,6,"55108","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2009,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de serralheria",16,32,"733.05","41784.31",57,3,"25420","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio de Veículos Automotores","Atacado e varejo de motocicletas, peças e acessórios",19,28,"1138.22","116098.77",102,5,"45412","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Indústrias de Transformação","Produtos e materiais elétricos","Fabricação de outros equipamentos e aparelhos elétricos",4,27,"968.27","210114.88",217,54,"27902","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio Atacadista","Atacado de madeira e produtos derivados",2,31,"1026.74","57497.93",56,28,"46711","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Atacadista","Atacado de outros produtos intermediários",11,30,"1120.71","43707.77",39,3,"46893","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Atacadista","Atacado de café em grão",1,23,"786.3","1572.6",2,2,"46214","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Alojamento e Alimentação","Alojamento","Outros tipos de alojamento",11,35,"562.25","20241.3",36,3,"55906","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2009,"Comércio","Comércio Varejista","Varejo de mercadorias em geral",11,29,"1052.09","273544.38",260,23,"47130","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Indústrias de Transformação","Produtos Têxteis","Fabricação de artefatos têxteis para uso doméstico",1,33,"532.5",1065,2,2,"13511","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
