"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2003,"Alojamento e Alimentação","Alimentação","Restaurantes",273,31,"594.47","1189548.51",2001,7,"56112","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Atividades Administrativas","Agências de viagens","Agências de viagens",15,32,"634.66","21578.73",34,2,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de alimentos e pratos prontos",4,29,"833.1","19994.63",24,6,"10961","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de mercadorias em geral",19,31,"536.27","70252.44",131,6,"47130","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sorvetes",7,25,"478.47","6698.6",14,2,"10538","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Ensino de arte e cultura",14,30,"366.58","36658.62",100,7,"85929","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de equipamentos de comunicação",4,31,"417.79","4595.75",11,2,"95126","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Condomínios prediais",753,38,"629.32","1172427.23",1863,2,"81125","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Outros Serviços","Organizações Associativas","Associações de defesa de direitos sociais",25,36,"519.24","65944.07",127,5,"94308","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Educação","Educação","Ensino fundamental",6,34,"643.2","92621.99",144,24,"85139","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",44,29,"595.12","330892.21",556,12,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",206,27,"493.69","389033.1",788,3,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de cosméticos, perfumaria e higiene pessoal",2,33,"402.71","2818.97",7,3,"20631","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de carnes e pescados",23,30,"523.53","55494.99",106,4,"47229","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Construção de Edifícios","Construção de edifícios",109,34,"547.57","590838.62",1079,9,"41204","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de metal para uso doméstico",4,31,"506.17","7086.42",14,3,"25934","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Informação e Comunicação","Prestação de Serviços de Informação","Outras atividades de prestação de serviços de informação",39,28,"562.23","111322.61",198,5,"63992","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de panificação",11,30,"407.12","29720.09",73,6,"10911","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Limpeza em prédios e em domicílios",5,31,"426.28","6820.6",16,3,"81214","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Locação de automóveis",5,28,"598.63","25142.81",42,8,"77110","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",9,28,"524.45","10489.11",20,2,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Saúde e serviços sociais","Saúde Humana","Serviços de remoção de pacientes",25,33,"684.14","54047.33",79,3,"86224","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Atividades Financeiras","Serviços Financeiros","Bancos múltiplos, com carteira comercial",6,34,"2800.83","319295.23",114,19,"64221","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",14,30,"530.54","59951.44",113,8,"46371","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de peças do vestuário",42,30,"426.53","94263.25",221,5,"14126","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de livros, jornais, revistas e papelaria",43,26,"439.37","61951.87",141,3,"47610","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de outros produtos",5,30,"573.6",2868,5,1,"46184","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",3,32,"528.76","14276.74",27,9,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Educação infantil - pré-escola",16,30,"406.01","65774.2",162,10,"85121","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Comércio","Comércio Varejista","Varejista de produtos de padaria, laticínio e doces",54,28,"411.87","144157.1",350,6,"47211","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",4,29,"494.83","10391.46",21,5,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos telefônicos",1,28,"539.91","2699.58",5,5,"26329","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",16,31,"654.18","44484.49",68,4,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de produtos alimentícios em geral",12,27,"489.17","70440.88",144,12,"47296","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atendimento hospitalar",9,34,"581.89","204243.45",351,39,"86101","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Atividades jurídicas",15,30,"495.49","28243.4",57,3,"69117","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Agropecuária","Confidential","Atividades de apoio à agricultura",1,39,"291.66",1750,6,6,"01610","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Alojamento e Alimentação","Alojamento","Outros tipos de alojamento",13,33,"511.37","54205.83",106,8,"55906","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Agropecuária","Confidential","Atividades de apoio à pecuária",1,54,300,600,2,2,"01628","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",20,31,"623.14","55459.99",89,4,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de outros produtos de metal",1,38,"597.16","1791.5",3,3,"25993","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artefatos de concreto e materiais semelhantes",7,31,"512.81","21025.35",41,5,"23303","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de artigos do vestuário",18,30,"451.31","26627.78",59,3,"46427","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Reforma de pneumáticos usados",1,32,"490.75",3926,8,8,"22129","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Diversos","Fabricação de artefatos para pesca",1,21,347,347,1,1,"32302","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos da indústria mecânica",3,30,"1096.45","49340.41",45,15,"33147","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de outros objetos pessoais e domésticos",7,31,"694.55","43062.23",62,8,"77292","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Comércio","Comércio Varejista","Varejo de GLP",3,28,"708.85","10632.81",15,5,"47849","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Serviços Especializados","Arquitetura e Engenharia","Serviços de arquitetura",7,33,"563.21","20839.12",37,5,"71111","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de têxteis, vestuário, calçados e artigos de viagem",2,34,"427.33",1282,3,1,"46168","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas profissionais",1,20,305,305,1,1,"14134","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Financeiras","Serviços Financeiros","Caixas econômicas",1,40,"3259.82","146692.06",45,45,"64239","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Atividades Financeiras","Atividades de Serviços Financeiros","Serviços financeiros",1,26,"554.39","1108.78",2,2,"66193","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros intermunicipal",4,27,556,"31136.24",56,14,"49221","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Informação e Comunicação","Telecomunicações","Telecomunicações por fio",3,24,"419.77","5876.8",14,4,"61108","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Administração Pública","Administração Pública","Justiça",1,24,"857.3","4286.5",5,5,"84230","#752277","/static/img/icons/industry_section/industry_section_o.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Aparelhamento e outros trabalhos em pedras",5,25,"424.86","5098.32",12,2,"23915","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Obras de Infra-estrutura","Construção de redes de água e esgoto",4,32,"658.35","22384.09",34,8,"42227","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sucos de frutas, hortaliças e legumes",3,31,"335.84","3358.48",10,3,"10333","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Informação e Comunicação","Rádio e Televisão","Atividades de televisão aberta",1,30,"1124.87","12373.64",11,11,"60217","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros municipal",6,38,"673.22","83480.02",124,20,"49213","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Educação","Educação","Ensino de esportes",7,32,"724.11","34757.58",48,6,"85911","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de tubos e acessórios de material plástico",1,25,"590.31","1180.62",2,2,"22234","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Instalações elétricas",4,28,"488.91","5866.96",12,3,"43215","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Transporte e correio","Transporte Aéreo","Transporte aéreo de passageiros não-regular",1,35,"802.86","7225.77",9,9,"51129","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para as indústrias de alimentos, bebidas e fumo",1,31,"702.92","9138.07",13,13,"28623","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Papel e Celulose","Fabricação de embalagens de cartolina e papel-cartão",1,29,"524.92","4199.38",8,8,"17320","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Organizações Associativas","Organizações religiosas",5,37,"633.69","14574.97",23,4,"94910","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de produtos agrícolas",1,22,"414.14","414.14",1,1,"46117","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de sabões e detergentes sintéticos",1,30,"357.5",715,2,2,"20614","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de metal",2,29,"427.12","18793.56",44,22,"31021","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Administração Pública","Administração Pública","Administração pública em geral",3,39,"1000.11","2180242.6",2180,726,"84116","#752277","/static/img/icons/industry_section/industry_section_o.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Abate de suínos e aves",3,35,543,1629,3,1,"10121","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência psicossocial e à saúde",1,33,"301.89","1207.59",4,4,"87204","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Saneamento Básico","Esgoto e Saneamento","Gestão de redes de esgoto",3,36,"393.22","93588.52",238,79,"37011","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2003,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",2,35,"473.63","2368.18",5,2,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de embalagens de material plástico",1,28,"374.13","2244.83",6,6,"22226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Saneamento Básico","Coleta de Resíduos","Recuperação de materiais plásticos",1,27,"229.75","459.5",2,2,"38327","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2003,"Outros Serviços","Organizações Associativas","Associações profissionais",2,33,"423.12","846.24",2,1,"94120","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Financeiras","Atividades de Serviços Financeiros","Corretoras de Títulos de Valores Mobiliários",1,23,355,4260,12,12,"66126","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos eletromédicos e eletroterapêuticos",1,32,441,882,2,2,"26604","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Informação e Comunicação","Edição e impressão","Impressão de livros",2,25,"550.95","3856.68",7,3,"58212","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de tintas, vernizes e esmaltes",1,34,"448.15","2240.75",5,5,"20711","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de calçados e artigos de viagem",1,54,0,0,1,1,"46435","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Transporte e correio","Atividades de Entrega","Atividades de malote e de entrega",2,23,"624.75","6247.53",10,5,"53202","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Transporte e correio","Transporte Aquaviário","Transporte marítimo de cabotagem",1,43,"416.66","1249.99",3,3,"50114","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Informação e Comunicação","Produção cinematográfica, de vídeos e de programas de televisão","Atividades de gravação de som e de edição de música",1,26,"858.04","5148.24",6,6,"59201","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Transporte e correio","Atividades Auxiliares dos Transportes","Carga e descarga",1,29,"361.69","9404.1",26,26,"52125","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de estruturas metálicas",1,25,333,333,1,1,"25110","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Informação e Comunicação","Produção cinematográfica, de vídeos e de programas de televisão","Atividades de exibição cinematográfica",1,31,"705.26","7052.64",10,10,"59146","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Comércio","Comércio Atacadista","Atacato de artigos de escritório e de papelaria",1,29,"869.34","2608.02",3,3,"46478","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",216,28,"547.77","393304.96",718,3,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Outros Serviços","Organizações Associativas","Associações de defesa de direitos sociais",22,35,"544.19","65303.21",120,5,"94308","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",41,31,"601.18","185166.5",308,7,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Alojamento e Alimentação","Alojamento","Hotéis e similares",85,33,"557.91","864773.86",1550,18,"55108","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2004,"Alojamento e Alimentação","Alimentação","Restaurantes",283,30,"522.56","1100525.88",2106,7,"56112","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2004,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",16,32,"590.68","43119.85",73,4,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Informação e Comunicação","Prestação de Serviços de Informação","Outras atividades de prestação de serviços de informação",51,29,"566.14","189093.87",334,6,"63992","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",35,29,"452.06","38877.21",86,2,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",9,33,"559.37","12865.52",23,2,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Informação e Comunicação","Telecomunicações","Telecomunicações por fio",7,28,"714.61","37159.73",52,7,"61108","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",4,29,"552.09","17115.05",31,7,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Saneamento Básico","Esgoto e Saneamento","Gestão de redes de esgoto",4,37,"479.99","119998.64",250,62,"37011","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2004,"Comércio","Comércio Atacadista","Atacado de equipamentos e artigos de uso doméstico",22,28,"553.42","82461.03",149,6,"46494","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos de minerais não-metálicos","Aparelhamento e outros trabalhos em pedras",6,26,"588.14",8234,14,2,"23915","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Serviços Domésticos","Serviços domésticos","Serviços domésticos",24,37,"384.7","10771.87",28,1,"97005","#f7b6d2","/static/img/icons/industry_section/industry_section_t.png"
2004,"Educação","Educação","Ensino de esportes",6,30,"667.81","42740.21",64,10,"85911","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2004,"Atividades Administrativas","Seleção e Agenciamento de Mão-de-obra","Seleção e agenciamento de mão-de-obra",7,37,"614.59","31344.48",51,7,"78108","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Comércio","Comércio Varejista","Varejo de fármacos para uso humano e veterinário",100,27,"612.48","213758.71",349,3,"47717","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Agropecuária","Confidential","Cultivo de flores e plantas ornamentais",3,25,"586.73","21709.31",37,12,"01229","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Saúde e serviços sociais","Saúde Humana","Atenção ambulatorial",69,28,"421.91","45566.37",108,1,"86305","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Outros Serviços","Outras atividades de serviços pessoais","Outras atividades de serviços pessoais",15,31,"470.01","17860.54",38,2,"96092","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Saúde e serviços sociais","Saúde Humana","Serviços diagnóstico e terapia",17,30,"495.16","19806.52",40,2,"86402","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Agropecuária","Confidential","Atividades de apoio à agricultura",2,25,"477.62",3821,8,4,"01610","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Consultoria e auditoria contábil e tributária",20,28,"439.31","23283.59",53,2,"69206","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2004,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",33,27,"821.34","151127.11",184,5,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sorvetes",6,20,"503.87","8565.93",17,2,"10538","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Serviços Especializados","Outras atividades profissionais","Atividades fotográficas e similares",4,30,"492.56","11821.46",24,6,"74200","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2004,"Saneamento Básico","Distribuição de água","Captação, tratamento e distribuição de água",5,41,"2272.77","115911.72",51,10,"36006","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2004,"Comércio","Comércio Varejista","Hipermercados e supermercados",18,26,"523.73","801843.16",1531,85,"47113","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas-ferramenta",1,38,"2174.04","154356.95",71,71,"28402","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Atividades jurídicas",19,30,"516.46","34603.2",67,3,"69117","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2004,"Outros Serviços","Organizações Associativas","Organizações sindicais",8,30,"614.1","15352.54",25,3,"94201","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência a idosos e convalescentes prestadas em residências",2,32,"756.84","33301.08",44,22,"87115","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Comércio","Comércio Atacadista","Atacado de artigos do vestuário",15,27,"487.16","32153.08",66,4,"46427","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Informação e Comunicação","Serviços de Tecnologia da Informação","Suporte técnico em tecnologia da informação",10,31,"570.94","27405.24",48,4,"62091","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Comércio","Comércio Varejista","Varejo de bebidas",13,30,"563.42","40003.07",71,5,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Agropecuária","Pesca e Aqüicultura","Pesca em água salgada",4,34,"539.76",7017,13,3,"03116","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2004,"Transporte e correio","Atividades Auxiliares dos Transportes","Atividades de agenciamento marítimo",1,26,"661.11","1983.33",3,3,"52320","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2004,"Outros Serviços","Outras atividades de serviços pessoais","Lavanderias e tinturarias",17,30,"448.5","23322.24",52,3,"96017","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Educação","Educação","Educação infantil - pré-escola",20,29,"439.33","86109.06",196,9,"85121","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2004,"Comércio","Comércio Varejista","Varejo de produtos alimentícios em geral",11,27,"538.72","86734.57",161,14,"47296","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Atividades Financeiras","Serviços Financeiros","Bancos comerciais",1,37,"1704.95",40919,24,24,"64212","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2004,"Transporte e correio","Atividades Auxiliares dos Transportes","Armazenamento",2,25,"745.99","8205.95",11,5,"52117","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2004,"Comércio","Comércio Varejista","Varejo de equipamentos e suprimentos de informática",67,25,"502.61","104041.76",207,3,"47512","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Informação e Comunicação","Prestação de Serviços de Informação","Serviços de hospedagem na internet",19,26,"554.94","88791.19",160,8,"63119","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Saúde e serviços sociais","Saúde Humana","Outras atividades de atenção à saúde humana",2,28,"737.24","14744.81",20,10,"86909","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Comércio","Comércio Atacadista","Representantes comerciais de outros produtos",3,31,"959.9","8639.17",9,3,"46184","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Varejista","Varejo de tintas e materiais para pintura",83,30,"631.27","344675.9",546,6,"47415","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Transporte e correio","Transporte Aquaviário","Transporte por navegação interior de passageiros",1,36,"349.28","4890.05",14,14,"50220","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2004,"Outros Serviços","Outras atividades de serviços pessoais","Cabeleireiros",12,29,"502.62","23623.27",47,3,"96025","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Atividades Administrativas","Agências de viagens","Agências de viagens",21,31,"695.67","37566.58",54,2,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Atividades Financeiras","Serviços Financeiros","Bancos múltiplos, com carteira comercial",6,35,"2594.34","306132.28",118,19,"64221","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2004,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de outros objetos pessoais e domésticos",7,30,"544.22","13061.42",24,3,"77292","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Informação e Comunicação","Edição e impressão","Edição de livros",1,36,"644.67","5802.1",9,9,"58115","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Construção","Serviços Especializados para Construção","Obras de terraplenagem",3,35,"613.09","15940.34",26,8,"43134","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Construção","Obras de Infra-estrutura","Construção de rodovias e ferrovias",2,36,"775.76","74473.84",96,48,"42111","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2004,"Informação e Comunicação","Serviços de Tecnologia da Informação","Desenvolvimento de programas de computador sob encomenda",1,29,"456.69","7763.85",17,17,"62015","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Educação","Educação","Ensino de arte e cultura",16,32,"383.64","28005.99",73,4,"85929","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2004,"Comércio","Comércio de Veículos Automotores","Varejo e atacado de automóveis",9,32,"1205.28","163918.97",136,15,"45111","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Atacado de madeira e produtos derivados",17,30,"689.33","37913.61",55,3,"46711","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Atacadista","Representantes comerciais de eletrodomésticos e móveis",3,32,"589.28","8839.26",15,5,"46150","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Informação e Comunicação","Rádio e Televisão","Atividades de televisão aberta",1,31,"1276.35","15316.3",12,12,"60217","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Indústrias de Transformação","Veículos Automotores","Fabricação de outras peças e acessórios para automóveis",1,33,"441.01","3087.08",7,7,"29492","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",8,30,466,"20504.08",44,5,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
